B	muFe	ms1	ms2	ms3	ms4	ms5	ms6	ms7	ms8	ms9	ms10
0.95	10.290009999999999	5.746244695130104e8	6.271548776318163e8	5.70126295192093e8	6.230155319070758e8	4.2718317064718544e8	5.372010815070211e8	4.316278983760954e8	5.299762671433256e8	4.81617263023121e8	4.863014641304999e8
0.95	10.50001	5.835205446704687e8	6.369814041688256e8	5.788407926456975e8	6.326766436965159e8	4.335366229493378e8	5.453380170882317e8	4.38195804981388e8	5.380029733675156e8	4.887989186162205e8	4.9358406985378015e8
0.95	10.710009999999999	5.923740957489959e8	6.467627407595731e8	5.875119737933861e8	6.42291813218023e8	4.3985595300079757e8	5.534334153063191e8	4.447306278858224e8	5.459886932324803e8	4.959422732277111e8	5.008282881386751e8
0.95	10.92001	6.011861540092126e8	6.564999753596439e8	5.961408971201458e8	6.518621535250461e8	4.461420078728735e8	5.61488296587463e8	4.512331776670406e8	5.539344336860806e8	5.030482762698854e8	5.0803506822771025e8
0.95	11.130009999999999	6.099577063910276e8	6.66194149353432e8	6.04728575430243e8	6.613887298611991e8	4.523955977602157e8	5.695036371903043e8	4.577042298698922e8	5.618411580907841e8	5.101178358567509e8	5.152053181280691e8
0.95	11.34001	6.186896982173572e8	6.758462603873353e8	6.132759786414837e8	6.708725625753926e8	4.586174982504245e8	5.774803719133754e8	4.6414452715155035e8	5.697097888952084e8	5.1715182134404993e8	5.223399071454741e8
0.95	11.550009999999999	6.273830356857195e8	6.854572649811891e8	6.217840363604568e8	6.803146298089976e8	4.648084524143651e8	5.854193965894166e8	4.70554781258288e8	5.775412100958433e8	5.2415106566933334e8	5.29439668218498e8
0.95	11.76001	6.360385881682391e8	6.950280809394101e8	6.302536402588462e8	6.897158699759501e8	4.7096917273468393e8	5.933215703873463e8	4.769356748495959e8	5.85336269508578e8	5.311163675104105e8	5.365054000721276e8
0.95	11.970009999999998	6.446571903378787e8	7.045595895801775e8	6.386856462702427e8	6.99077184055678e8	4.771003428876473e8	6.011877179393257e8	4.832878631840372e8	5.930957808678426e8	5.380484932799783e8	5.435378692078831e8
0.95	12.18001	6.532396441368437e8	7.14052637799502e8	6.470808766229819e8	7.083994377159398e8	4.832026193916639e8	6.090186313096108e8	4.896119756797048e8	6.008205257694825e8	5.449481789711992e8	5.505378117451178e8
0.95	12.390009999999998	6.61786720601195e8	7.235080399849967e8	6.55440121724816e8	7.176834632805705e8	4.892766331348931e8	6.168150718190207e8	4.959086173602619e8	6.085112554713699e8	5.518161318676952e8	5.57505935127498e8
0.95	12.60001	6.702991615548607e8	7.32926579792782e8	6.637641419117631e8	7.269300615563769e8	4.95322990792432e8	6.245777717381326e8	5.021783701972911e8	6.161686925641398e8	5.586530321300553e8	5.644429197061706e8
0.95	12.810009999999998	6.787776811838238e8	7.423090117991161e8	6.720536690735087e8	7.361400035309792e8	5.013422761428836e8	6.323074358606449e8	5.084217943573047e8	6.237935325239089e8	5.654595342699478e8	5.713494202107813e8
0.95	13.02001	6.872229675015186e8	7.516560630377258e8	6.80309408165772e8	7.453140319532545e8	5.0733505129298e8	6.40004742967118e8	5.1463942936233866e8	6.31386445156679e8	5.722362685210667e8	5.782260671177237e8
0.95	13.230009999999998	6.95635683713697e8	7.609684344326609e8	6.885320386192255e8	7.544528628053123e8	5.133018578180681e8	6.476703471884242e8	5.2083179517080444e8	6.389480759440167e8	5.789838421161705e8	5.850734679245499e8
0.95	13.44001	7.040164694921036e8	7.702468021346822e8	6.967222156534129e8	7.635571866763524e8	5.1924321782537603e8	6.553048792772841e8	5.2699939318564594e8	6.464790472976168e8	5.857028404774663e8	5.918922083383554e8
0.95	13.65001	7.123659421634548e8	7.794918187697185e8	7.048805715037559e8	7.726276700450724e8	5.251596349466416e8	6.629089477953491e8	5.3314270719571537e8	6.539799597309636e8	5.923938283280485e8	5.986828533849835e8
0.95	13.860009999999999	7.206846978214751e8	7.887041146062385e8	7.130077165685303e8	7.816649564789242e8	5.310515952654597e8	6.704831402228973e8	5.392622042554841e8	6.614513929541978e8	5.990573507303334e8	6.054459484457018e8
0.95	14.07001	7.28973312367104e8	7.978842986476426e8	7.211042404817815e8	7.90669667756491e8	5.369195681849314e8	6.780280239967066e8	5.453583355082108e8	6.68893906898502e8	6.056939340575926e8	6.121820202269317e8
0.95	14.280009999999999	7.372323424834284e8	8.07032959656131e8	7.291707131187721e8	7.996424049187009e8	5.427640072400756e8	6.855441474825958e8	5.514315369571332e8	6.763080426757165e8	6.123040869036762e8	6.18891577668433e8
0.95	14.49001	7.454623265496293e8	8.161506671127396e8	7.372076855383972e8	8.085837492549621e8	5.485853508592637e8	6.930320408867737e8	5.574822301882788e8	6.836943234777117e8	6.188883009356714e8	6.255751127946558e8
0.95	14.700009999999999	7.53663785499102e8	8.252379721185294e8	7.452156908676916e8	8.17494263228622e8	5.543840230786954e8	7.004922171113205e8	5.635108230489161e8	6.910532554206755e8	6.254470516940279e8	6.322331015136225e8
0.95	14.91001	7.618372236254842e8	8.342954082417673e8	7.531952451329019e8	8.26374491346516e8	5.601604342133942e8	7.079251725577962e8	5.695177102849078e8	6.983853283379533e8	6.319807993440013e8	6.388660043669204e8
0.95	15.120009999999999	7.699831293406264e8	8.43323492314236e8	7.611468480407271e8	8.352249609766958e8	5.659149814878097e8	7.15331387882408e8	5.755032741397763e8	7.056910165255016e8	6.384899893818872e8	6.454742672351538e8
0.95	15.33001	7.781019758883137e8	8.523227251812426e8	7.690709837135756e8	8.440461831180791e8	5.716480496292636e8	7.227113287070179e8	5.814678849187031e8	7.129707794433098e8	6.44975053299582e8	6.520583220013993e8
0.95	15.540009999999999	7.861942220160245e8	8.612935924079194e8	7.769681213820568e8	8.528386531255956e8	5.773600114266185e8	7.300654462885851e8	5.874119015193743e8	7.202250623761361e8	6.514364092102908e8	6.586185871760805e8
0.95	15.75001	7.942603126089518e8	8.702365649452536e8	7.848387160379701e8	8.616028513936118e8	5.830512282567413e8	7.3739417815008e8	5.933356719328003e8	7.27454297056154e8	6.57874462438288e8	6.651554684858458e8
0.95	15.960009999999999	8.023006792876033e8	8.791520997588123e8	7.92683209050013e8	8.703392440010271e8	5.887220505812575e8	7.446979486759061e8	5.992395337154193e8	7.346589022502909e8	6.642896060751299e8	6.716693594291096e8
0.95	16.170009999999998	8.103157409725933e8	8.880406404223709e8	8.005020287454263e8	8.790482833203276e8	5.943728184151561e8	7.51977169673717e8	6.051238144349934e8	7.418392843149513e8	6.70682221504682e8	6.781606418002883e8
0.95	16.38001	8.183059044180347e8	8.969026176788195e8	8.082955909594834e8	8.877304085932978e8	6.00003861769687e8	7.592322409055042e8	6.109888320918252e8	7.48995837719823e8	6.770526788990186e8	6.846296861852554e8
0.95	16.59001	8.26271564716201e8	9.057384499708862e8	8.160642995549455e8	8.963860464752e8	6.056155010710062e8	7.66463550589492e8	6.168348955172582e8	7.561289455434674e8	6.834013376874989e8	6.910768524296225e8
0.95	16.80001	8.342131057749832e8	9.145485439435735e8	8.238085469137965e8	9.050156115501374e8	6.112080475560254e8	7.736714758754139e8	6.226623047503878e8	7.632389799419303e8	6.897285470002187e8	6.975024900818969e8
0.95	17.010009999999998	8.421309007703621e8	9.233332949198018e8	8.315287144029596e8	9.136195068190012e8	6.16781803647606e8	7.808563832940367e8	6.284713513952334e8	7.703263025927364e8	6.960346460880252e8	7.039069388128148e8
0.95	17.22001	8.500253125748398e8	9.320930873513151e8	8.392251728153654e8	9.221981241618066e8	6.223370633094642e8	7.88018629183602e8	6.342623189587181e8	7.773912651153758e8	7.023199647204134e8	7.102905288130281e8
0.95	17.43001	8.578966941639508e8	9.408282952465111e8	8.468982827884111e8	9.307518447764348e8	6.278741123831251e8	7.951585600937544e8	6.40035483171494e8	7.844342094701753e8	7.085848235628421e8	7.166535811697128e8
0.95	17.64001	8.657453890021276e8	9.4953928257628e8	8.545483952008089e8	9.392810395946432e8	6.333932289072547e8	8.022765131690601e8	6.457911122922105e8	7.914554683365711e8	7.148295345343223e8	7.229964082241635e8
0.95	17.850009999999997	8.735717314090109e8	9.582264036596152e8	8.621758515498737e8	9.477860696775625e8	6.388946834208477e8	8.093728165130315e8	6.515294673964789e8	7.984553654724101e8	7.210544011474102e8	7.293193139111229e8
0.95	18.06001	8.813760469074618e8	9.66890003529989e8	8.697809843091795e8	9.562672865910846e8	6.443787392513355e8	8.164477895339147e8	6.572508026511782e8	8.054342160551559e8	7.272597188306273e8	7.356225940811008e8
0.95	18.27001	8.891586525543951e8	9.755304182835023e8	8.773641172693534e8	9.647250327629331e8	6.498456527882811e8	8.235017432734325e8	6.629553655755665e8	8.123923270063627e8	7.334457752352881e8	7.419065368069544e8
0.95	18.48001	8.969198572559338e8	9.84147975410631e8	8.849255658617706e8	9.731596418225263e8	6.552956737437441e8	8.305349807195092e8	6.686433972893522e8	8.193299973001e8	7.396128505271654e8	7.481714226749558e8
0.95	18.690009999999997	9.046599620667346e8	9.92742994111599e8	8.924656374668547e8	9.81571438924087e8	6.607290453998578e8	8.375477971036531e8	6.743151327489324e8	8.262475182567313e8	7.457612176638314e8	7.544175250624427e8
0.95	18.900009999999998	9.123792604756663e8	1.0013157855968474e9	8.999846317074611e8	9.899607410548786e8	6.661460048448776e8	8.445404801847094e8	6.799708009722999e8	8.331451738223985e8	7.518911426591455e8	7.606451104016677e8
0.95	19.11001	9.200780386775669e8	1.0098666533736016e9	9.074828407288389e8	9.983278573285366e8	6.715467831977134e8	8.515133105183129e8	6.856106252534136e8	8.400232408356267e8	7.580028848349103e8	7.668544384313557e8
0.95	19.32001	9.277565758328849e8	1.0183958935189679e9	9.149605494649426e8	1.0066730892649684e9	6.769316058221363e8	8.584665617147444e8	6.912348233665181e8	8.468819892810321e8	7.640966970606842e8	7.730457624364598e8
0.95	19.530009999999997	9.354151443147405e8	1.0269037949405744e9	9.22418035893079e8	1.0149967310573299e9	6.823006925309757e8	8.654005006841023e8	6.968436077609613e8	8.537216825318862e8	7.701728259827529e8	7.792193294770315e8
0.95	19.740009999999998	9.430540099453478e8	1.0353906396251788e9	9.298555712764531e8	1.0232990698268199e9	6.876542577810255e8	8.723153878706672e8	7.024371857472086e8	8.605425775809953e8	7.762315122425297e8	7.853753806060408e8
0.95	19.95001	9.506734322213821e8	1.0438567028764067e9	9.372734203960668e8	1.031580385865962e9	6.929925108589926e8	8.792114774766136e8	7.080157596744976e8	8.673449252615621e8	7.822729906847486e8	7.9151415107808e8
0.95	20.16001	9.582736645294058e8	1.0523022535415634e9	9.446718417720639e8	1.0398409528713138e9	6.983156560593324e8	8.860890176755626e8	7.135795271003947e8	8.741289704580083e8	7.882974905568422e8	7.976358705480669e8
0.95	20.37001	9.658549543518407e8	1.0607275542288415e9	9.520510878753277e8	1.0480810381653438e9	7.036238928538562e8	8.929482508168951e8	7.191286809529661e8	8.808949523075386e8	7.943052356989928e8	8.037407632615931e8
0.95	20.580009999999998	9.734175434640201e8	1.0691328615147697e9	9.594114053300407e8	1.0563009029094216e9	7.089174160540935e8	8.997894136209525e8	7.246634096858141e8	8.876431043926431e8	8.002964447261956e8	8.098290482365209e8
0.95	20.79001	9.809616681224372e8	1.0775184261429021e9	9.667530351071851e8	1.0645008023067718e9	7.141964159666451e8	9.066127373657814e8	7.30183897426371e8	8.943736549255253e8	8.062713312020781e8	8.159009394370856e8
0.9505049494949495	0.00001	676177.2524816751	3.29381736939098e6	3.1812786607561586e6	5.982697418607801e6	2.3172800051645145e7	4.899743728264531e6	4.951093385299828e6	1.5773023858785853e7	1.6166454289289262e7	2.0510032997012003e6
0.9505049494949495	0.21001	2.9584616858877115e7	3.3526974547830332e7	3.206690932847071e7	3.521415549726246e7	2.6641156637348432e7	3.017668230012113e7	2.401057615380698e7	2.8631948714208122e7	2.7590443688454825e7	2.7219465811875433e7
0.9505049494949495	0.42001	4.311530483216102e7	4.84183295450329e7	4.589441117371476e7	5.1075991925177336e7	3.715634976332221e7	4.182207743462974e7	3.435724841170032e7	4.20943768696884e7	3.959508039258309e7	3.9192759545607835e7
0.9505049494949495	0.63001	5.8853609585712366e7	6.689355211187267e7	6.15741224480923e7	6.86197606613507e7	4.6491537473955765e7	5.042267711277522e7	4.327578580107197e7	5.499041895383342e7	5.1171022102270484e7	5.010385893283192e7
0.9505049494949495	0.8400099999999999	7.746457633190781e7	8.744085039162423e7	8.01962238980641e7	8.908635625176004e7	5.79827425808095e7	7.041833932709338e7	5.4263127486269444e7	7.188824478883925e7	6.549473020355405e7	6.483568774311619e7
0.9505049494949495	1.05001	9.557572731188461e7	1.0713357673831396e8	9.815932301051234e7	1.08598629398169e8	6.937581605202225e7	9.017699329936709e7	6.538474019195817e7	8.845191314815171e7	7.965154171790951e7	7.94233814946781e7
0.9505049494949495	1.26001	1.1240393104593559e8	1.2470942166415042e8	1.1475228301193877e8	1.2596183915535375e8	8.218145870996417e7	1.0639169589165996e8	7.855839413015121e7	1.0453229472603227e8	9.455870689515942e7	9.447906740255387e7
0.9505049494949495	1.47001	1.2892364758027251e8	1.4180099425582007e8	1.3095155929136848e8	1.4279101357318667e8	9.48359234546373e7	1.223556358456207e8	9.174697848820333e7	1.2038850295916642e8	1.0931925579058957e8	1.0941444802767983e8
0.9505049494949495	1.68001	1.4393155634449366e8	1.573099656574842e8	1.456958011859242e8	1.5815290042198622e8	1.0684947235654153e8	1.3688803936383626e8	1.0415923219758354e8	1.348188927332388e8	1.2288141590899539e8	1.2314523231679647e8
0.9505049494949495	1.89001	1.5705615547360772e8	1.7093263962551036e8	1.5867655869668844e8	1.7180280915894866e8	1.1805769671374455e8	1.4961335763850787e8	1.154973026102814e8	1.4743581154674277e8	1.3489062336728913e8	1.3529994048682857e8
0.9505049494949495	2.10001	1.6980744999122342e8	1.841151925156251e8	1.712652388247701e8	1.8500838984837073e8	1.2907647916137964e8	1.6199574957685745e8	1.2668146888284315e8	1.5971934045721203e8	1.4662441463088745e8	1.4718584185424766e8
0.9505049494949495	2.31001	1.8223200077290606e8	1.9691397804710314e8	1.83511336239675e8	1.9782662778676844e8	1.3992757360100135e8	1.7407754747020674e8	1.377289651516406e8	1.7171048463353345e8	1.5811584015632117e8	1.5883500515069935e8
0.9505049494949495	2.52001	1.9438016092707047e8	2.0941814002850208e8	1.9547182100140864e8	2.1034360543317392e8	1.505732366980531e8	1.8588731071949586e8	1.485926672008978e8	1.8343395975342584e8	1.6936033928597537e8	1.7023952444213292e8
0.9505049494949495	2.73001	2.0660605033382067e8	2.2274645028758687e8	2.0760811441946045e8	2.2359151136941218e8	1.5967567399206245e8	1.973259400076399e8	1.577870815903093e8	1.9472146424449414e8	1.7962242925241154e8	1.8059994251073688e8
0.9505049494949495	2.94001	2.186099718146806e8	2.358416349769722e8	2.1951533297314817e8	2.3659989989050788e8	1.6859306976011357e8	2.0854305165660235e8	1.6680622898263288e8	2.0579036914650306e8	1.8967719266383016e8	1.907534848849316e8
0.9505049494949495	3.15001	2.3041142082516083e8	2.4872403059298882e8	2.3121374416018158e8	2.4938979151670378e8	1.7734203686638033e8	2.195583419931562e8	1.7566564561741272e8	2.1666011147596034e8	1.995432197522717e8	2.007186577185134e8
0.9505049494949495	3.36001	2.4202700055545914e8	2.614109675464713e8	2.4272059685463795e8	2.6197908954407492e8	1.8593669429501534e8	2.303885659584628e8	1.843785514234869e8	2.2734722557630098e8	2.092363119257413e8	2.1051119448359865e8
0.9505049494949495	3.57001	2.534710044815509e8	2.739173741661163e8	2.5405073091072488e8	2.743832077316344e8	1.9438917345684138e8	2.4104813217790264e8	1.9295631811194167e8	2.3786593035747564e8	2.187700476959477e8	2.201446181414127e8
0.9505049494949495	3.78001	2.6475585426386508e8	2.862562309934791e8	2.652170351005958e8	2.8661554216046137e8	2.027099980330083e8	2.5154954978392732e8	2.0140882075119895e8	2.482285702389067e8	2.2815620729905072e8	2.2963066303362024e8
0.9505049494949495	3.99001	2.7589243494904417e8	2.984389187298555e8	2.762307974436914e8	2.986878324545613e8	2.1090837420613062e8	2.619037701013721e8	2.0974470668493757e8	2.584459523382936e8	2.374050971744163e8	2.389795973391121e8
0.9505049494949495	4.20001	2.8689035569298506e8	3.1047548901444525e8	2.871019775415335e8	3.1061044275853425e8	2.1899241601759803e8	2.7212045215974534e8	2.1797160454934672e8	2.6852760848955745e8	2.4652580193947494e8	2.482004735252271e8
0.9505049494949495	4.41001	2.977581554466578e8	3.2237487814844626e8	2.978394213091088e8	3.223925834150349e8	2.2696932286563057e8	2.822081719686109e8	2.2609628905670956e8	2.78482001764044e8	2.555263828710062e8	2.5730132566364285e8
0.9505049494949495	4.62001	3.0850346728744173e8	3.3414507792817926e8	3.0845103244595397e8	3.3404248808180314e8	2.3484552109914696e8	2.92174589574365e8	2.3412481256403375e8	2.883166913284275e8	2.644140362518707e8	2.6628932687328324e8
0.9505049494949495	4.83001	3.191331512098473e8	3.457932737511239e8	3.1894391092997736e8	3.455675568615498e8	2.4262677826896602e8	3.0202658394410914e8	2.420626113250463e8	2.980384655534163e8	2.731952211507641e8	2.751709163908408e8
0.9505049494949495	5.04001	3.296534025357499e8	3.573259574131579e8	3.2932446603171176e8	3.569744731585209e8	2.50318296273432e8	3.1177036300006944e8	2.4991459218413424e8	3.0765345059962124e8	2.81875763605557e8	2.8395190319140214e8
0.9505049494949495	5.25001	3.400698412480761e8	3.6874902009465605e8	3.395985094014471e8	3.682692999768491e8	2.5792478801254964e8	3.214115542251111e8	2.5768520397581485e8	3.171671998306255e8	2.9046094236743236e8	2.926375512815535e8
0.9505049494949495	5.46001	3.5038758623259014e8	3.800678296674792e8	3.4977133239787805e8	3.7945755995373034e8	2.654505410118149e8	3.309552799085858e8	2.653784968309289e8	3.26584768068226e8	2.9895556007477695e8	3.012326505086249e8
0.9505049494949495	5.6700099999999996	3.6061131745858717e8	3.9128729546671164e8	3.598477708285511e8	3.9054430239372325e8	2.728994706457607e8	3.404062201258515e8	2.7299817182313454e8	3.3591077374289304e8	3.073640027968147e8	3.0974157580702364e8
0.9505049494949495	5.8800099999999995	3.7074532843160164e8	4.0241192294846076e8	3.698322595407506e8	4.015341598177524e8	2.8027516498286694e8	3.4976866583034706e8	2.8054762282807535e8	3.451494512870043e8	3.1569029020683837e8	3.1816833712715775e8
0.9505049494949495	6.0900099999999995	3.807935707322639e8	4.1344586011687315e8	3.797288787589538e8	4.124313959823955e8	2.87580922822033e8	3.590465639076572e8	2.880299720506315e8	3.543046955956959e8	3.239381181410639e8	3.265166217921656e8
0.9505049494949495	6.300009999999999	3.907596920667921e8	4.243929372005927e8	3.895413936578103e8	4.232399469049478e8	2.9481978615311253e8	3.6824355564299494e8	2.9544810036289704e8	3.6338009998798335e8	3.32110894920623e8	3.3478983065171164e8
0.9505049494949495	6.510009999999999	4.0064706895860827e8	4.352567007522507e8	3.9927328835027415e8	4.339634561122691e8	3.0199456801712155e8	3.773630097522081e8	3.028046733583365e8	3.7237898880287355e8	3.402117725279741e8	3.429911091173641e8
0.9505049494949495	6.720009999999999	4.1045883498402685e8	4.460404431089569e8	4.089277952332932e8	4.4460530508605254e8	3.0910787654506093e8	3.8640805089474505e8	3.101021638454119e8	3.813044455369743e8	3.4824367350848866e8	3.511233739454725e8
0.9505049494949495	6.930009999999999	4.2019790527941036e8	4.567472279702687e8	4.185079204505273e8	4.551686396887518e8	3.1616213580229026e8	3.953815844082835e8	3.173428713629422e8	3.901593372533964e8	3.562093142986687e8	3.591893364647992e8
0.9505049494949495	7.140009999999999	4.2986699791006047e8	4.673799127068122e8	4.280164660872562e8	4.6565639320622385e8	3.2315960394674367e8	4.0428631786464745e8	3.245289391899827e8	3.98946335853903e8	3.6411122554902935e8	3.6719152281387675e8
0.9505049494949495	7.350009999999999	4.394686525830081e8	4.779411679016551e8	4.3745604960087687e8	4.760713065268279e8	3.3010238911576444e8	4.1312477993693125e8	3.3166236923560315e8	4.076679366976251e8	3.7195176990580094e8	3.7513229164958555e8
0.9505049494949495	7.560009999999999	4.490052471000968e8	4.8843349453630555e8	4.4682912090018487e8	4.864159458843892e8	3.3699246338230246e8	4.2189933698028386e8	3.387450351260442e8	4.163264749635136e8	3.7973315763255787e8	3.83013849706056e8
0.9505049494949495	7.770009999999999	4.5847901187946224e8	4.988592391631394e8	4.5613797741504925e8	4.966927185185445e8	3.438316750621516e8	4.3061220765906644e8	3.4577869375117743e8	4.249241400848689e8	3.8745746038684934e8	3.9083826551707536e8
0.9505049494949495	7.980009999999999	4.6789204281793255e8	5.092206073477135e8	4.65384777441059e8	5.0690388654636276e8	3.5062175960624045e8	4.3926547589708155e8	3.527649954884833e8	4.3346298852908945e8	3.95126623413235e8	3.986074815625087e8
0.9505049494949495	8.19001	4.772463127229143e8	5.195196756189624e8	4.745715519964323e8	5.1705157929131645e8	3.573643492734092e8	4.478611023821348e8	3.597054932865584e8	4.419449551507251e8	4.0274247637213147e8	4.063233250564391e8
0.9505049494949495	8.40001	4.865436815047885e8	5.29758402126301e8	4.837002153912095e8	5.271378042761461e8	3.6406098174822253e8	4.564009348190143e8	3.666016507615497e8	4.503718633094651e8	4.103067429876145e8	4.139875175595639e8
0.9505049494949495	8.610009999999999	4.957859052924874e8	5.399386361729445e8	4.927725746767331e8	5.371644570543046e8	3.707131078418594e8	4.648867170952334e8	3.734548494355225e8	4.58745433915074e8	4.178210496694007e8	4.216016835704049e8
0.9505049494949495	8.82001	5.049746446087802e8	5.500621267678454e8	5.0179033811910146e8	5.471333300276023e8	3.77322098394156e8	4.733200974979396e8	3.8026639522644943e8	4.670672935363158e8	4.252869332405097e8	4.291673582257178e8
0.9505049494949495	9.030009999999999	5.141114717227973e8	5.601305303186564e8	5.107551228173553e8	5.570461203767694e8	3.838892504760142e8	4.8170263610105085e8	3.870375242832087e8	4.7533898169058496e8	4.3270584788219374e8	4.3668599422170347e8
0.9505049494949495	9.24001	5.231978772795801e8	5.70145417569728e8	5.196684615713716e8	5.669044372121326e8	3.904157929783983e8	4.90035811423153e8	3.9376940824515903e8	4.835619574142406e8	4.4007917139183956e8	4.441589680510846e8
0.9505049494949495	9.450009999999999	5.3223527629250616e8	5.801082798745573e8	5.285318090882009e8	5.767098080373998e8	3.969028916604361e8	4.983210264434589e8	4.0046315899511254e8	4.917376051992896e8	4.474082108360584e8	4.5158758563730234e8
0.9505049494949495	9.66001	5.412250135726365e8	5.900205348802044e8	5.373465476038964e8	5.864636846062028e8	4.033516537203424e8	5.0655961405038416e8	4.0711983296432346e8	4.998672403702758e8	4.546942076689631e8	4.589730874368245e8
0.9505049494949495	9.870009999999999	5.501683686590348e8	5.998835316900301e8	5.461139919877083e8	5.961674482404072e8	4.0976313194333017e8	5.147528419874298e8	4.137404350407459e8	5.079521139649768e8	4.6193834237746435e8	4.663166530695767e8
0.9505049494949495	10.08001	5.59066560305417e8	6.096985555629654e8	5.548353943857841e8	6.058224146700152e8	4.1613832847393245e8	5.229019173525605e8	4.203259221246951e8	5.159934171745155e8	4.6914173870580477e8	4.736194055306697e8
0.9505049494949495	10.290009999999999	5.679207505714492e8	6.194668321995183e8	5.63511948454936e8	6.154298384467254e8	4.224781982537996e8	5.3100799069959754e8	4.2687720637042636e8	5.239922853907495e8	4.7630546750574416e8	4.8088241502900946e8
0.9505049494949495	10.50001	5.767320485612034e8	6.291895316586626e8	5.721447932303525e8	6.249909169766505e8	4.287836521609197e8	5.390721597845201e8	4.333951581470702e8	5.319498019032164e8	4.8343055025239414e8	4.8810670249284744e8
0.9505049494949495	10.710009999999999	5.85501513845034e8	6.388677719439185e8	5.807350166653262e8	6.345067942121233e8	4.350555598814183e8	5.470954729935459e8	4.398806087486319e8	5.398670012821726e8	4.9051796226080734e8	4.9529324277714694e8
0.9505049494949495	10.92001	5.942301595980184e8	6.485026222928617e8	5.892836588767432e8	6.439785640372249e8	4.412947525419921e8	5.550789324861084e8	4.4633435287843406e8	5.477448724799452e8	4.9756863563425034e8	5.0244296760355866e8
0.9505049494949495	11.130009999999999	6.029189554828196e8	6.580951061993979e8	5.977917151263278e8	6.53407273378227e8	4.475020251263867e8	5.630234970810887e8	4.527571509311362e8	5.555843616794255e8	5.0458346197116417e8	5.0955676825999093e8
0.9505049494949495	11.34001	6.115688303028051e8	6.676462041955177e8	6.062601385630337e8	6.627939250655744e8	4.5367813869817924e8	5.709300849120251e8	4.5914973109192044e8	5.633863749140565e8	5.1156329485467297e8	5.166354980835334e8
0.9505049494949495	11.550009999999999	6.20180674447079e8	6.77156856415391e8	6.146898427505498e8	6.721394804721335e8	4.5982382244805837e8	5.787995758734157e8	4.6551279127102953e8	5.711517804821113e8	5.185089521462182e8	5.23679974747905e8
0.9505049494949495	11.76001	6.287553421475819e8	6.866279649628532e8	6.230817039996514e8	6.81444861948209e8	4.6593977558273584e8	5.866328138784436e8	4.7184700088899684e8	5.788814111745541e8	5.254212181012761e8	5.306909823739039e8
0.9505049494949495	11.970009999999998	6.372936535657184e8	6.960603961002781e8	6.31436563524431e8	6.907109550728475e8	4.7202666907026947e8	5.944306089452502e8	4.781530025266344e8	5.865760663338842e8	5.3230084532457334e8	5.376692734797406e8
0.9505049494949495	12.18001	6.457963967241535e8	7.054549822753721e8	6.39755229437648e8	6.999386107381972e8	4.780851472548747e8	6.02193739128093e8	4.8443141345237064e8	5.942365137597963e8	5.391485565792768e8	5.446155707856227e8
0.9505049494949495	12.390009999999998	6.542643292975519e8	7.148125240004394e8	6.480384786006986e8	7.091286470816197e8	4.8411582935337114e8	6.099229523069361e8	4.906828270376549e8	6.018634914753561e8	5.459650464633381e8	5.515305688862691e8
0.9505049494949495	12.60001	6.62698180275175e8	7.241337915972651e8	6.562870583403205e8	7.182818512795669e8	4.901193108435135e8	6.176189678483471e8	4.9690781407093424e8	6.094577093658495e8	5.527509829648545e8	5.584149358026289e8
0.9505049494949495	12.810009999999998	6.710986515059335e8	7.33419526819038e8	6.645016880441515e8	7.273989812147597e8	4.9609616475381345e8	6.252824781488929e8	5.0310692397835267e8	6.170198507019107e8	5.595070089072877e8	5.652693144237344e8
0.9505049494949495	13.02001	6.794664191366892e8	7.42670444360063e8	6.72683060645394e8	7.364807670281333e8	5.020469428633323e8	6.329141500710421e8	5.0928068595991415e8	6.245505735564599e8	5.662337432935967e8	5.720943238478917e8
0.9505049494949495	13.230009999999998	6.878021349519327e8	7.518872332628944e8	6.808318440059366e8	7.45527912564299e8	5.079721768190948e8	6.405146262807447e8	5.1542961004762226e8	6.320505121248224e8	5.72931782558352e8	5.788905606319083e8
0.9505049494949495	13.44001	6.96106427623981e8	7.610705582307632e8	6.889486822062764e8	7.545410967206922e8	5.138723791778867e8	6.480845264948585e8	5.21554188092495e8	6.395202779555135e8	5.796017017349203e8	5.856585999560618e8
0.9505049494949495	13.65001	7.043799038800721e8	7.702210608536915e8	6.970341967501367e8	7.635209747069453e8	5.1974804437887466e8	6.556244486457825e8	5.27654894686235e8	6.469604610997313e8	5.862440555452961e8	5.923989967114863e8
0.9505049494949495	13.860009999999999	7.126231495939574e8	7.793393607549696e8	7.050889876905419e8	7.724681792226135e8	5.255996496523108e8	6.631349699701777e8	5.337321880225698e8	6.54371631185532e8	5.928593794183768e8	5.991122865164813e8
0.9505049494949495	14.07001	7.208367308070184e8	7.884260566640513e8	7.131136346832132e8	7.813833215594491e8	5.314276558697584e8	6.70616648027277e8	5.397865107032453e8	6.617543384228928e8	5.994481904426737e8	6.057989866672403e8
0.9505049494949495	14.280009999999999	7.290211946853267e8	7.974817274221333e8	7.211086979737587e8	7.902669926337881e8	5.372325083402319e8	6.780700216531037e8	5.45818290493173e8	6.691091145452609e8	6.060109882584345e8	6.124595970282592e8
