B	muFe	ms1	ms2	ms3	ms4	ms5	ms6	ms7	ms8	ms9	ms10
0.95	2.4099999999999997	9.211403162477623e8	1.00397682249527e9	1.0085820313260522e9	1.0085820313260522e9	6.889290633460103e8	8.722631321034716e8	6.784393803450601e8	8.60334580009327e8	7.845138030742408e8	7.877801871722882e8
0.95	2.5599999999999996	9.693327604313872e8	1.0559683804735022e9	1.0604699170543263e9	1.0604699170543263e9	7.237571620779678e8	9.174925172769784e8	7.134996649907739e8	9.049789877387359e8	8.247797429917986e8	8.286128957969888e8
0.95	2.7099999999999995	1.0188530087411215e9	1.109553562311648e9	1.1138750692894185e9	1.1138750692894185e9	7.595776660103607e8	9.640516591320196e8	7.496543602453792e8	9.508225579769806e8	8.664274216128038e8	8.706636555278685e8
0.95	2.86	1.0680316861551325e9	1.1627522996459367e9	1.1668761718691173e9	1.1668761718691173e9	7.950986052212635e8	1.0102750699348383e9	7.855458994661092e8	9.963318067982432e8	9.077651953598458e8	9.124112825369341e8
0.95	3.01	1.1168888991930292e9	1.215587452574727e9	1.2194972583744504e9	1.2194972583744504e9	8.303380188474972e8	1.0561826095453124e9	8.211898658691669e8	1.0415265359286047e9	9.488114622544314e8	9.538737077672738e8
0.95	3.1599999999999997	1.1654426290719628e9	1.268079458686086e9	1.2717598082381916e9	1.2717598082381916e9	8.653120166200664e8	1.1017920332675958e9	8.566001904081602e8	1.0864244473119414e9	9.895826670470821e8	9.950669620466253e8
0.95	3.3099999999999996	1.2137090465297346e9	1.3202466925132358e9	1.3236831264527252e9	1.3236831264527252e9	9.000350669216e8	1.1471193041251328e9	8.917893970271678e8	1.1310414548138056e9	1.0300935914031543e9	1.0360054580242827e9
0.95	3.4599999999999995	1.261702767856541e9	1.3721057577791822e9	1.3752846521814587e9	1.3752846521814587e9	9.345202307367065e8	1.1921788467475753e9	9.26768802044314e8	1.175391937624449e9	1.0703575897806411e9	1.076702219392885e9
0.95	3.6099999999999994	1.309437065189016e9	1.4236717273696897e9	1.426580212092077e9	1.426580212092077e9	9.687793535643363e8	1.236983755846079e9	9.615486778633273e8	1.2194889483225832e9	1.1103867830791764e9	1.1171690691105084e9
0.95	3.76	1.3569240407993505e9	1.474958342167204e9	1.4775842301990397e9	1.4775842301990397e9	1.0028232242783581e9	1.2815459689504538e9	9.961383886124114e8	1.263344385259042e9	1.1501922190613754e9	1.1574167853567715e9
0.95	3.9099999999999997	1.4041747727348106e9	1.5259781771595352e9	1.5283099031199245e9	1.5283099031199245e9	1.0366617077203648e9	1.3258764107154074e9	1.030546503452752e9	1.306969136559143e9	1.1897840063461077e9	1.197455231820651e9
0.95	4.06	1.4511994374357636e9	1.5767427812582564e9	1.5787693475531032e9	1.5787693475531032e9	1.0703038562089999e9	1.3699851143875718e9	1.0647808919486033e9	1.3503732013259046e9	1.229171427174945e9	1.237293467367565e9
0.95	4.21	1.4980074136877856e9	1.6272627958047392e9	1.6289737252444568e9	1.6289737252444568e9	1.1037580039729922e9	1.4138813247579713e9	1.09884880489638e9	1.3935657923629708e9	1.2683630329741595e9	1.276939838990686e9
0.95	4.359999999999999	1.5446073713130832e9	1.677548055657566e9	1.6789333495582151e9	1.6789333495582151e9	1.1370318476382203e9	1.4575735859814649e9	1.1327569432698078e9	1.4365554237930915e9	1.3073667258566816e9	1.3164020610995739e9
0.95	4.51	1.5910073472892811e9	1.72760767593126e9	1.728657776899612e9	1.728657776899612e9	1.170132515236862e9	1.5010698169310923e9	1.166511517375988e9	1.479349986235875e9	1.346189828545007e9	1.3556872835544994e9
0.95	4.659999999999999	1.637214811437016e9	1.7774501268330114e9	1.778155885574484e9	1.778155885574484e9	1.203066625702913e9	1.5443773762127757e9	1.2001182978923526e9	1.5219568116668262e9	1.3848391446907723e9	1.3948021503658612e9
0.95	4.81	1.6832367233956125e9	1.8270832985615935e9	1.8274359441614535e9	1.8274359441614535e9	1.235840340428914e9	1.5875031185460026e9	1.2335826601239653e9	1.5643827296602478e9	1.4233210111759121e9	1.4337528505979629e9
0.95	4.96	1.7290795822773628e9	1.8765145578557866e9	1.8765056710738802e9	1.8765056710738802e9	1.2684594081584527e9	1.6304534438908012e9	1.266909622564993e9	1.6066341163930275e9	1.4616413436786537e9	1.472545162724028e9
0.95	5.109999999999999	1.7747494701346061e9	1.9257507974872227e9	1.9253722866802335e9	1.9253722866802335e9	1.3009292042503507e9	1.6732343404444323e9	1.3001038806475852e9	1.648716937532697e9	1.499805676548916e9	1.5111844934467702e9
0.95	5.26	1.8202520901693857e9	1.9747984797598803e9	1.9740425591017582e9	1.9740425591017582e9	1.3332547651651356e9	1.715851422431934e9	1.3331698364022691e9	1.6906367859291632e9	1.5378191978493216e9	1.5496759118174233e9
0.95	5.409999999999999	1.8655928004530993e9	2.0236636748902922e9	2.0225228446152709e9	2.0225228446152709e9	1.365440818874673e9	1.7583099634492447e9	1.366111624627721e9	1.7323989148705611e9	1.575686780270204e9	1.5880241793406355e9
0.95	5.56	1.9107766437940931e9	2.072352094998514e9	2.070819123425666e9	2.070819123425666e9	1.3974918117762349e9	1.800614925992358e9	1.3989331360658126e9	1.7740082675331857e9	1.6134130085038896e9	1.6262337766356542e9
0.95	5.71	1.9558083742849064e9	2.1208691243144186e9	2.118937031451947e9	2.118937031451947e9	1.4294119325963423e9	1.8427709876999419e9	1.4316380379963284e9	1.815469503152548e9	1.6510022035697687e9	1.664308927129241e9
0.95	5.859999999999999	2.0006924809751887e9	2.1692198461106725e9	2.166881888662172e9	2.166881888662172e9	1.461205133691767e9	1.8847825647509642e9	1.464229792598754e9	1.856787020356169e9	1.6884584444995625e9	1.7022536181812987e9
0.95	6.01	2.045433209048868e9	2.2174090667908645e9	2.214658724411801e9	2.214658724411801e9	1.4928751500891824e9	1.9266538327915804e9	1.4967116733747196e9	1.8979649780322366e9	1.7257855877304573e9	1.7400716199787703e9
0.95	6.159999999999999	2.0900345788220549e9	2.265441337496922e9	2.2622723001683354e9	2.2622723001683354e9	1.5244255165555599e9	1.968388745706596e9	1.52908677987775e9	1.9390073140474815e9	1.762987284499461e9	1.7777665024841077e9
0.95	6.31	2.1345004028356335e9	2.313320973545595e9	2.3097271299496136e9	2.3097271299496136e9	1.555859582944224e9	2.0099910525054216e9	1.5613580509637418e9	1.9799177620840251e9	1.8000669964876816e9	1.8153416506810744e9
0.95	6.46	2.1788343012728996e9	2.36105207195855e9	2.3570274987545924e9	2.3570274987545924e9	1.5871805280293498e9	2.051464312550788e9	1.5935282767403827e9	2.0206998668248498e9	1.8370280099291058e9	1.852800278324118e9
0.95	6.609999999999999	2.2230397159018745e9	2.4086385273130097e9	2.404177479225083e9	2.404177479225083e9	1.6183913720079205e9	2.0928119093294554e9	1.6256001093724391e9	2.061356997682465e9	1.8738734483661723e9	1.8901454403720326e9
0.95	6.76	2.2671199227143846e9	2.456084046107254e9	2.4511809467453794e9	2.4511809467453794e9	1.649494987825258e9	2.1340370629326715e9	1.6575760728736567e9	2.1018923612428362e9	1.910606284210108e9	1.9273800442558203e9
0.95	6.909999999999999	2.311078043408977e9	2.5033921598123865e9	2.4980415931570554e9	2.4980415931570554e9	1.6804941114591963e9	2.175142841394442e9	1.689458572002962e9	2.1423090125692039e9	1.947229349240747e9	1.964506860115853e9
0.95	7.06	2.354917055846313e9	2.550566236753164e9	2.5447629392437787e9	2.5447629392437787e9	1.7113913512781067e9	2.2161321710133514e9	1.7212499003629606e9	2.182609865492381e9	1.9837453441663253e9	2.0015285301215613e9
0.95	7.209999999999999	2.3986398035900598e9	2.5976094929487743e9	2.5913483461192994e9	2.5913483461192994e9	1.742189196574251e9	2.2570078457705e9	1.7529522477883263e9	2.2227977019995728e9	2.0201568473430872e9	2.0384475769741275e9
0.95	7.359999999999999	2.442249004628566e9	2.6445250020219994e9	2.637801025637e9	2.637801025637e9	1.7728900253618586e9	2.2977725359382014e9	1.784567707099971e9	2.2628751808160033e9	2.0564663227463152e9	2.0752664116792982e9
0.95	7.51	2.4857472593650537e9	2.6913157042748823e9	2.6841240499220185e9	2.6841240499220185e9	1.8034961115153096e9	2.3384287959646397e9	1.8160982802905133e9	2.302844845264974e9	2.0926761272699616e9	2.111987340666616e9
0.95	7.659999999999999	2.529137057949357e9	2.7379844150172315e9	2.730320360117033e9	2.730320360117033e9	1.8340096313162813e9	2.3789790717092786e9	1.8475458842002838e9	2.3427091304798584e9	2.128788517424413e9	2.1486125723216286e9
0.95	7.81	2.5724207870183434e9	2.7845338322211137e9	2.7763927744200625e9	2.7763927744200625e9	1.8644326694699254e9	2.4194257070926037e9	1.8789123557340083e9	2.382470370033134e9	2.1648056554919753e9	2.185144222989971e9
0.95	7.959999999999999	2.615600735902877e9	2.830966543569332e9	2.822343995484074e9	2.822343995484074e9	1.894767224640717e9	2.459770950219912e9	1.910199456664453e9	2.4221308020395536e9	2.20072961519436e9	2.2215843225065846e9
0.95	8.11	2.6586791023522506e9	2.8772850329554257e9	2.868176617240305e9	2.868176617240305e9	1.925015214556983e9	2.5000169590277343e9	1.9414088780619688e9	2.461692574784344e9	2.2365623869188867e9	2.257934819293688e9
0.95	8.26	2.701657997822723e9	2.9234916864875565e9	2.913893131200606e9	2.913893131200606e9	1.9551784807225857e9	2.540165806500498e9	1.972542244386178e9	2.5011577519229155e9	2.2723058825456476e9	2.294197585070655e9
0.95	8.41	2.744539452370424e9	2.969588798042758e9	2.959495932285765e9	2.959495932285765e9	1.9852587927750056e9	2.5802194854949174e9	2.0036011172703955e9	2.5405283172887673e9	2.3079619399117866e9	2.3303744192099676e9
0.95	8.559999999999999	2.7873254191834445e9	3.015578574411613e9	3.0049873242247176e9	3.0049873242247176e9	2.0152578525203545e9	2.6201799132105002e9	2.0345869990280652e9	2.579806179349285e9	2.343532326947831e9	2.366467052773716e9
0.95	8.709999999999999	2.8300177787881227e9	3.0614631400720816e9	3.0503695245629478e9	3.0503695245629478e9	2.04517729767495e9	2.6600489353359966e9	2.0655013359051812e9	2.618993175337668e9	2.379018745514094e9	2.4024771522569966e9
0.95	8.86	2.872618342955848e9	3.1072445416224313e9	3.0956446693138366e9	3.0956446693138366e9	2.075018705340661e9	2.69982832990105e9	2.0963455211013114e9	2.658091075092407e9	2.4144228349640775e9	2.4384063230661254e9
0.95	9.01	2.915128858337148e9	3.1529247519059515e9	3.140814817284716e9	3.140814817284716e9	2.1047835952350194e9	2.739519810859528e9	2.127120897579975e9	2.697101584627105e9	2.4497461754584947e9	2.4742561127530694e9
0.95	9.16	2.9575510098472767e9	3.1985056738513765e9	3.185881954105517e9	3.185881954105517e9	2.1344734326990824e9	2.779125031425676e9	2.157828760685499e9	2.7360263494560857e9	2.484990291052422e9	2.5100280140288196e9
0.95	9.309999999999999	2.999886423822253e9	3.2439891440539303e9	3.2308479959842267e9	3.2308479959842267e9	2.1640896315010166e9	2.8186455871856318e9	2.1884703605828204e9	2.7748669576942773e9	2.520156652571846e9	2.545723467571378e9
0.95	9.459999999999999	3.0421366709658184e9	3.2893769361183014e9	3.275714793212906e9	3.275714793212906e9	2.193633556451708e9	2.8580830190011945e9	2.219046904535427e9	2.8136249429514804e9	2.555246680300385e9	2.5813438646485596e9
0.95	9.61	3.0843032691044326e9	3.334670763783295e9	3.3204841334430423e9	3.3204841334430423e9	2.223106525849208e9	2.8974388157246046e9	2.249559559034236e9	2.852301787036766e9	2.590261746489062e9	2.616890549568835e9
0.95	9.76	3.1263876857631354e9	3.3798722838437047e9	3.365157744750476e9	3.365157744750476e9	2.2525098137642035e9	2.936714416737322e9	2.280009451788437e9	2.8908989224891715e9	2.6252031777045965e9	2.652364821973292e9
0.95	9.91	3.168391340580703e9	3.4249830988891015e9	3.4097372985050893e9	3.4097372985050893e9	2.281844652180183e9	2.9759112143287597e9	2.3103976735910807e9	2.9294177349467516e9	2.660072257028326e9	2.6877679389836154e9
0.95	10.059999999999999	3.2103156075722933e9	3.4700047598692546e9	3.454224412060985e9	3.454224412060985e9	2.311112232999242e9	3.0150305559253755e9	2.3407252800674725e9	2.9678595653687825e9	2.6948702261182747e9	2.723101117215021e9
0.95	10.209999999999999	3.2521618172533774e9	3.514938768503431e9	3.4986206512807717e9	3.4986206512807717e9	2.3403137099235897e9	3.054073746183674e9	2.370993293316085e9	3.006225712120316e9	2.7295982871430116e9	2.758365534665495e9
0.95	10.36	3.2939312586358757e9	3.5597865795422873e9	3.5429275329070706e9	3.5429275329070706e9	2.369450200222917e9	3.093042048955661e9	2.401202703449794e9	3.044517432930792e9	2.764257604599412e9	2.7935623324901834e9
0.95	10.51	3.3356251811042204e9	3.604549602895934e9	3.587146526791816e9	3.587146526791816e9	2.3985227863948245e9	3.131936689136711e9	2.431354470045437e9	3.0827359467351217e9	2.7988493070207095e9	2.8286926166705327e9
0.95	10.66	3.3772447961815014e9	3.6492292056348624e9	3.631279057993168e9	3.631279057993168e9	2.4275325177277126e9	3.170758854405095e9	2.461449523507246e9	3.1208824354068203e9	2.833374488584826e9	2.863757459584723e9
0.95	10.809999999999999	3.418791279192877e9	3.6938267138767753e9	3.675326508752275e9	3.675326508752275e9	2.456480411772136e9	3.2095096968597956e9	2.4914887663518353e9	3.1589580453897276e9	2.8678342106275682e9	2.8987579014860225e9
0.95	10.959999999999999	3.460265770834726e9	3.7383434145631847e9	3.719290220354733e9	3.719290220354733e9	2.48536745572736e9	3.248190334565414e9	2.5214730744190135e9	3.1969638892368774e9	2.902229503071188e9	2.933694951897989e9
0.95	11.11	3.5016693786533175e9	3.7827805571376667e9	3.763171494888053e9	3.763171494888053e9	2.5141946077494802e9	3.28680185300934e9	2.5514032980141826e9	3.234901047062093e9	2.9365613657704763e9	2.9685695909298506e9
0.95	11.26	3.543003178443846e9	3.8271393551288934e9	3.806971596900521e9	3.806971596900521e9	2.542962798185914e9	3.325345306476843e9	2.581280262987822e9	3.2727705679109864e9	2.970830769784322e9	3.0033827705186777e9
0.95	11.41	3.5842682155705047e9	3.871420987647897e9	3.8506917549685616e9	3.8506917549685616e9	2.571672930742174e9	3.363821719352471e9	2.6111047717541075e9	3.310573471055858e9	3.0050386585774655e9	3.038135415603797e9
0.95	11.559999999999999	3.625465506215899e9	3.915626600803158e9	3.894333163179285e9	3.894333163179285e9	2.60032588358459e9	3.40223208734916e9	2.64087760425611e9	3.3483107472211847e9	3.0391859491570945e9	3.072828425236654e9
0.95	11.709999999999999	3.6665960385633636e9	3.9597573090402846e9	3.9378969825335803e9	3.9378969825335803e9	2.6289225103837366e9	3.4405773786721215e9	2.670599518877487e9	3.3859833597423706e9	3.0732735331476846e9	3.1074626736321254e9
0.95	11.86	3.707660773917375e9	4.0038141964114537e9	3.981384342273707e9	3.981384342273707e9	2.6574636413026485e9	3.4788585351212506e9	2.700271253307365e9	3.423592245664614e9	3.1073022778099995e9	3.142039011163288e9
0.95	12.01	3.7486606477647634e9	4.0477983177771773e9	4.024796341143972e9	4.024796341143972e9	2.6859500839330606e9	3.5170764731358504e9	2.72989352535912e9	3.4611383167830114e9	3.1412730270061154e9	3.176558265305009e9
0.95	12.16	3.7895965707820334e9	4.0917106999476175e9	4.0681340485834756e9	4.0681340485834756e9	2.71438262418286e9	3.55523208478617e9	2.7594670337474375e9	3.498622460630108e9	3.175186602114809e9	3.2110212415290728e9
0.95	12.309999999999999	3.8304694297906632e9	4.1355523427642975e9	4.1113985058596992e9	4.1113985058596992e9	2.742762027118915e9	3.5933262387121797e9	2.7889924588256555e9	3.536045541411934e9	3.209043802900801e9	3.2454287241522756e9
0.95	12.459999999999999	3.8712800886653466e9	4.179324220128903e9	4.154590727144937e9	4.154590727144937e9	2.7710890377659144e9	3.631359781019095e9	2.8184704632859607e9	3.573408400898602e9	3.242845408338801e9	3.279781477143701e9
0.95	12.61	3.912029389196724e9	4.2230272809802303e9	4.1977117005384455e9	4.1977117005384455e9	2.7993643818674774e9	3.669333536123945e9	2.847901692824585e9	3.610711859268936e9	3.276592177398938e9	3.314080244891062e9
0.95	12.76	3.9527181519112296e9	4.2666624502224092e9	4.2407623890392e9	4.2407623890392e9	2.827588766606884e9	3.707248307564019e9	2.8772867767750363e9	3.647956715914392e9	3.310284849790975e9	3.348325752928965e9
0.95	12.91	3.9933471768518133e9	4.310230629609964e9	4.2837437314697328e9	4.2837437314697328e9	2.8557628812951736e9	3.745104878764325e9	2.9066263287097454e9	3.6851437502048173e9	3.343924146674318e9	3.382518708632321e9
0.95	13.059999999999999	4.0339172443218155e9	4.353732698588362e9	4.326656643358255e9	4.326656643358255e9	2.8838873980252023e9	3.782904013768658e9	2.93592094701325e9	3.7222737222152853e9	3.377510771332786e9	3.416659801876959e9
0.95	13.209999999999999	4.0744291155928173e9	4.397169515096189e9	4.369502017776991e9	4.369502017776991e9	2.911962972293492e9	3.82064645793604e9	2.9651712154282837e9	3.7593473734206533e9	3.4110454098183284e9	3.4507497056678076e9
0.95	13.36	4.114883533578689e9	4.440541916328888e9	4.41228072614041e9	4.41228072614041e9	2.9399902435944767e9	3.858332938604883e9	2.9943777035759916e9	3.7963654273567386e9	3.44452873156328e9	3.4847890767384477e9
0.95	13.51	4.1552812234805965e9	4.483850719467999e9	4.454993618968989e9	4.454993618968989e9	2.967969835986397e9	3.8959641657253947e9	3.0235409674523115e9	3.833328590249671e9	3.4779613899653263e9	3.5187785561232085e9
0.95	13.66	4.1956228934001746e9	4.527096722375383e9	4.497641526615609e9	4.497641526615609e9	2.9959023586301837e9	3.9335408324638505e9	3.0526615499015136e9	3.870237551618882e9	3.511344022945602e9	3.5527187697014933e9
0.95	13.809999999999999	4.235909234926472e9	4.570280704257811e9	4.540225259960383e9	4.540225259960383e9	3.0237884063055773e9	3.971063615779533e9	3.0817399810677743e9	3.9070929848502336e9	3.544677253480308e9	3.586610328719119e9
0.95	13.959999999999999	4.2761409236959434e9	4.613403426301073e9	4.5827456110734215e9	4.5827456110734215e9	3.05162855990229e9	4.0085331769748526e9	3.1107767788276925e9	3.943895547745328e9	3.577961690109836e9	3.620453830285563e9
0.95	14.11	4.316318619927848e9	4.656465632274658e9	4.6252033538483515e9	4.6252033538483515e9	3.079423386891007e9	4.0459501622224445e9	3.139772449202042e9	3.9806458830451e9	3.611197927424389e9	3.6542498578490143e9
0.95	14.26	4.356442968935952e9	4.699468049112111e9	4.667599244608044e9	4.667599244608044e9	3.1071734417714314e9	4.0833152030677757e9	3.168727486750622e9	4.0173446189310865e9	3.644386546528712e9	3.6879989816507916e9
0.95	14.409999999999998	4.396514601618131e9	4.742411387464814e9	4.709934022684997e9	4.709934022684997e9	3.134879266502967e9	4.1206289169108276e9	3.197642374949994e9	4.053992369505252e9	3.6775281154869e9	3.7217017591600814e9
0.95	14.559999999999999	4.436534134925655e9	4.785296342232439e9	4.752208410974776e9	4.752208410974776e9	3.1625413909152665e9	4.1578919074667106e9	3.226517586553907e9	4.090589735248272e9	3.710623189746809e9	3.7553587354898267e9
0.95	14.709999999999999	4.476502172311297e9	4.828123593070177e9	4.794423116466975e9	4.794423116466975e9	3.190160333102254e9	4.1951047652070394e9	3.255353583939321e9	4.1271373034588623e9	3.743672312547828e9	3.78897044379495e9
0.95	14.86	4.516419304159162e9	4.870893804875248e9	4.836578830754272e9	4.836578830754272e9	3.2177365997985277e9	4.23226806778194e9	3.284150819437992e9	4.163635648674679e9	3.776676015311102e9	3.822537405653846e9
0.9504999999999999	0.01	4.388013113066261e7	6.386665045901071e7	7.780613882772845e7	7.780613882772845e7	4.809618115135783e7	5.664837407697352e7	3.900214394755104e7	4.8408985286919005e7	4.809697989001233e7	4.742960763374159e7
0.9504999999999999	0.16	1.3174570141439225e8	1.5388338624405092e8	1.6563863616932285e8	1.6563863616932285e8	1.1964042553710538e8	1.3878967031477398e8	1.053129200086785e8	1.2775654042149371e8	1.23719315539241e8	1.2409341903727022e8
0.9504999999999999	0.31	1.9615572883989817e8	2.2330557588557658e8	2.3326091889762747e8	2.3326091889762747e8	1.691422479790575e8	1.9344498366477662e8	1.5250756996155065e8	1.8794460983023903e8	1.793575102610791e8	1.7560667575955462e8
0.9504999999999999	0.45999999999999996	2.5437232728683797e8	2.8582372239461285e8	2.9456544501351583e8	2.9456544501351583e8	2.1137361698720005e8	2.3765315676368597e8	1.942865970959365e8	2.4191429580519354e8	2.281402468796574e8	2.2367766146392512e8
0.9504999999999999	0.61	3.092732271754244e8	3.446509803140212e8	3.520087129651618e8	3.520087129651618e8	2.5034281678883508e8	2.674650535892427e8	2.3303427029672408e8	2.926338926375642e8	2.738525890341273e8	2.690422656036793e8
0.9504999999999999	0.76	3.637052144710986e8	4.032813317564057e8	4.1001673941726184e8	4.1001673941726184e8	2.889262859816192e8	3.2560203728005224e8	2.724718220499845e8	3.430323293903754e8	3.192107574886265e8	3.15138396865686e8
0.9504999999999999	0.9099999999999999	4.159784988524457e8	4.5944829864479405e8	4.655496609344648e8	4.655496609344648e8	3.254868598229143e8	3.885329351927252e8	3.103850186541994e8	3.9134545771421367e8	3.6250941698328114e8	3.594952062321381e8
0.9504999999999999	1.06	4.6724445543167233e8	5.145269839505722e8	5.201209238281349e8	5.201209238281349e8	3.6156334360102016e8	4.459250951126073e8	3.476480845177698e8	4.3882030960110956e8	4.05088231271187e8	4.029724920295006e8
0.9504999999999999	1.21	5.185964822857768e8	5.698360962661366e8	5.752286709065276e8	5.752286709065276e8	3.984150136128378e8	4.9420141761198324e8	3.852067277296055e8	4.8660805870051205e8	4.481288036050954e8	4.465606087037553e8
0.9504999999999999	1.3599999999999999	5.686118447224033e8	6.235956808974311e8	6.287223947014635e8	6.287223947014635e8	4.340648922719695e8	5.411557355290798e8	4.2172990225901675e8	5.3311237941554606e8	4.899193627831692e8	4.88951703832827e8
0.9504999999999999	1.51	6.174679284070176e8	6.760139683516338e8	6.808207258045746e8	6.808207258045746e8	4.6867914016460925e8	5.86964999671425e8	4.573563677985157e8	5.785044882924886e8	5.306289724688624e8	5.303060779453947e8
0.9504999999999999	1.66	6.666251480419021e8	7.289290912996355e8	7.335730337528075e8	7.335730337528075e8	5.0399318248724866e8	6.331124212343972e8	4.932005998051288e8	6.241660618994508e8	5.717001122322915e8	5.719689573033414e8
0.9504999999999999	1.8099999999999998	7.162955986979861e8	7.825932643896425e8	7.872487170994924e8	7.872487170994924e8	5.402149460437225e8	6.798078858030888e8	5.294229111940514e8	6.702973248808175e8	6.133307478984303e8	6.141304028020595e8
0.9504999999999999	1.96	7.65273249155024e8	8.354669007303606e8	8.401124130563198e8	8.401124130563198e8	5.758472833772525e8	7.258210138096977e8	5.651059745487064e8	7.157607183334026e8	6.543187386729776e8	6.556741843987229e8
0.9504999999999999	2.11	8.136198201365615e8	8.87620979031812e8	8.922373126516179e8	8.922373126516179e8	6.109439246417738e8	7.712129971150651e8	6.002982813305361e8	7.606160565827221e8	6.94722188103132e8	6.966557147147963e8
0.9504999999999999	2.26	8.61387546129588e8	9.391155244745481e8	9.436852888120368e8	9.436852888120368e8	6.455502421610646e8	8.160355901683897e8	6.350408336953782e8	8.049139354356607e8	7.345902003894325e8	7.371218586143094e8
0.9504999999999999	2.4099999999999997	9.086211658857955e8	9.900019132862049e8	9.945092808826814e8	9.945092808826814e8	6.797050181823502e8	8.603330947902837e8	6.693687210553348e8	8.486976700306052e8	7.739647783945825e8	7.771127311147223e8
0.9504999999999999	2.5599999999999996	9.56162843010835e8	1.0412763189923033e9	1.0456805601129162e9	1.0456805601129162e9	7.140676044907789e8	9.049458505097256e8	7.039653507616343e8	8.927441548267403e8	8.136948882789904e8	8.17395368731488e8
0.9504999999999999	2.7099999999999995	1.0050107276199597e9	1.0941181141512659e9	1.0983469659925923e9	1.0983469659925923e9	7.49414273580237e8	9.508686062350723e8	7.396396112707714e8	9.379723944415786e8	8.547848722430987e8	8.588778029579667e8
0.9504999999999999	2.86	1.053521700021361e9	1.1465789268149474e9	1.1506151911353352e9	1.1506151911353352e9	7.844656010383027e8	9.964602341543461e8	7.750543379762368e8	9.828710072135953e8	8.955691959065907e8	9.000612454791158e8
0.9504999999999999	3.01	1.1017155923680055e9	1.1986812933054872e9	1.2025089180757513e9	1.2025089180757513e9	8.192393696871934e8	1.0417403217310551e9	8.102248987560562e8	1.0274595154169496e9	9.360660046542909e8	9.409633819945781e8
0.9504999999999999	3.1599999999999997	1.149610140518829e9	1.2504453617824924e9	1.2540493126150556e9	1.2540493126150556e9	8.5375146047004e8	1.086726380744155e9	8.451650321038332e8	1.0717553712533417e9	9.762915174576386e8	9.816000240928279e8
0.9504999999999999	3.3099999999999996	1.1972212945641048e9	1.3018892465982869e9	1.3052553979560513e9	1.3052553979560513e9	8.8801613638746e8	1.131434155278628e9	8.798870889813391e8	1.1157742641380365e9	1.0162603130668848e9	1.0219853873280209e9
0.9504999999999999	3.4599999999999995	1.244563471362093e9	1.3530293163964674e9	1.3561443587866504e9	1.3561443587866504e9	9.220462731026554e8	1.1758778721291285e9	9.14402229438228e8	1.159530370512421e9	1.0559855626431901e9	1.0621323173036776e9
0.9504999999999999	3.6099999999999994	1.2916497619624302e9	1.4038804306807868e9	1.406731790897363e9	1.406731790897363e9	9.558535481108104e8	1.2200704464151015e9	9.487205840547348e8	1.2030365589605024e9	1.0954792207433631e9	1.102052475318132e9
0.9504999999999999	3.76	1.338492103516174e9	1.454456135828872e9	1.457031907946896e9	1.457031907946896e9	9.894485973300782e8	1.2640236519480891e9	9.828513877010947e8	1.246304560151376e9	1.1347521835343897e9	1.1417564921858537e9
0.9504999999999999	3.9099999999999997	1.3851014229273524e9	1.5047688288450952e9	1.507057714149422e9	1.507057714149422e9	1.0228411458008496e9	1.307748263558251e9	1.0168030912763811e9	1.2893451088028452e9	1.173814420943704e9	1.181254096741924e9
0.9504999999999999	4.06	1.4314877577972813e9	1.5548298951962402e9	1.556821149591006e9	1.556821149591006e9	1.0560401176032333e9	1.3512541768950074e9	1.0505834557576154e9	1.3321680631690671e9	1.2126750878747926e9	1.2205542240081074e9
0.9504999999999999	4.21	1.4776603589578278e9	1.6046498256371856e9	1.6063332133654168e9	1.6063332133654168e9	1.0890537289425359e9	1.3945505099671428e9	1.084199631909546e9	1.3747825063098574e9	1.2513426184550831e9	1.2596651068720582e9
0.9504999999999999	4.359999999999999	1.5236277779522614e9	1.6542383158650928e9	1.6556040685839815e9	1.6556040685839815e9	1.121889567488165e9	1.4376456897575076e9	1.117658228275194e9	1.4171968324695318e9	1.2898248064173172e9	1.2985943542908325e9
0.9504999999999999	4.51	1.5693979421151347e9	1.7036043520284297e9	1.7046431324594717e9	1.7046431324594717e9	1.1545546603987193e9	1.4805475265436502e9	1.1509653695129921e9	1.4594188211913078e9	1.3281288740611541e9	1.3373490183941996e9
0.9504999999999999	4.659999999999999	1.6149782193633378e9	1.752756284502864e9	1.7534591540111628e9	1.7534591540111628e9	1.187055532969374e9	1.523263278020654e9	1.1841267467273352e9	1.5014557012590806e9	1.3662615317435496e9	1.375935652380832e9
0.9504999999999999	4.81	1.6603754743941455e9	1.8017018918702574e9	1.8020602814362257e9	1.8020602814362257e9	1.2193982594538877e9	1.5657997049083943e9	1.2171476611134012e9	1.5433142061451292e9	1.4042290294610407e9	1.414360360725519e9
0.9504999999999999	4.96	1.705596117661852e9	1.8504484366656113e9	1.8504541208000875e9	1.8504541208000875e9	1.2515885073175495e9	1.6081631194046113e9	1.2500330619850585e9	1.5850006223211696e9	1.4420372017894988e9	1.4526288429273305e9
0.9504999999999999	5.109999999999999	1.7506461482515998e9	1.8990027141684983e9	1.898647787394201e9	1.898647787394201e9	1.2836315759421673e9	1.650359427591822e9	1.282787580056828e9	1.626520831540227e9	1.4796915072115343e9	1.490746431798995e9
